,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,demand
13390,13391,2012-07-17,Fall,2012,July,03.00,0,Tuesday,Weekday,"Clear, Partly cloudy",29.52,34.089999999999996,66.0,0.0,0,3,3,Low
13391,13392,2012-07-17,Fall,2012,July,04.00,0,Tuesday,Weekday,"Clear, Partly cloudy",29.52,34.089999999999996,62.0,0.0,0,7,7,Low
13392,13393,2012-07-17,Fall,2012,July,05.00,0,Tuesday,Weekday,"Clear, Partly cloudy",27.880000000000003,31.819999999999997,74.0,6.0032,7,31,38,Low
13393,13394,2012-07-17,Fall,2012,July,06.00,0,Tuesday,Weekday,"Clear, Partly cloudy",29.52,34.089999999999996,66.0,7.0015,16,197,213,Medium
13394,13395,2012-07-17,Fall,2012,July,07.00,0,Tuesday,Weekday,"Mist, Cloudy",30.34,34.849999999999994,70.0,0.0,26,500,526,High
13395,13396,2012-07-17,Fall,2012,July,08.00,0,Tuesday,Weekday,"Mist, Cloudy",32.800000000000004,37.88,55.00000000000001,0.0,43,618,661,High
13396,13397,2012-07-17,Fall,2012,July,09.00,0,Tuesday,Weekday,"Mist, Cloudy",33.62,38.635000000000005,49.0,15.001299999999999,32,288,320,High
13397,13398,2012-07-17,Fall,2012,July,10.00,0,Tuesday,Weekday,"Mist, Cloudy",34.44,39.395,49.0,12.998000000000001,37,122,159,Medium
13398,13399,2012-07-17,Fall,2012,July,11.00,0,Tuesday,Weekday,"Mist, Cloudy",35.26,40.150000000000006,47.0,0.0,60,146,206,Medium
13399,13400,2012-07-17,Fall,2012,July,12.00,0,Tuesday,Weekday,"Mist, Cloudy",36.9,40.910000000000004,35.0,0.0,80,174,254,High
13400,13401,2012-07-17,Fall,2012,July,13.00,0,Tuesday,Weekday,"Clear, Partly cloudy",37.72,40.910000000000004,31.0,12.998000000000001,53,168,221,Medium
13401,13402,2012-07-17,Fall,2012,July,14.00,0,Tuesday,Weekday,"Clear, Partly cloudy",38.54,41.665,28.999999999999996,16.997899999999998,54,160,214,Medium
13402,13403,2012-07-17,Fall,2012,July,15.00,0,Tuesday,Weekday,"Clear, Partly cloudy",37.72,40.910000000000004,31.0,11.0014,57,187,244,High
13403,13404,2012-07-17,Fall,2012,July,16.00,0,Tuesday,Weekday,"Clear, Partly cloudy",37.72,40.910000000000004,28.999999999999996,11.0014,64,317,381,High
13404,13405,2012-07-17,Fall,2012,July,17.00,0,Tuesday,Weekday,"Clear, Partly cloudy",37.72,40.910000000000004,28.999999999999996,0.0,95,675,770,High
13405,13406,2012-07-17,Fall,2012,July,18.00,0,Tuesday,Weekday,"Clear, Partly cloudy",36.9,40.150000000000006,33.0,12.998000000000001,60,712,772,High
13406,13407,2012-07-17,Fall,2012,July,19.00,0,Tuesday,Weekday,"Clear, Partly cloudy",36.08,39.395,35.0,16.997899999999998,69,478,547,High
13407,13408,2012-07-17,Fall,2012,July,20.00,0,Tuesday,Weekday,"Clear, Partly cloudy",35.26,37.88,34.0,11.0014,52,375,427,High
13408,13409,2012-07-17,Fall,2012,July,21.00,0,Tuesday,Weekday,"Clear, Partly cloudy",33.62,38.635000000000005,52.0,8.9981,50,283,333,High
13409,13410,2012-07-17,Fall,2012,July,22.00,0,Tuesday,Weekday,"Clear, Partly cloudy",32.800000000000004,37.88,55.00000000000001,15.001299999999999,29,215,244,High
13410,13411,2012-07-17,Fall,2012,July,23.00,0,Tuesday,Weekday,"Clear, Partly cloudy",31.98,37.12,59.0,12.998000000000001,22,139,161,Medium
13411,13412,2012-07-18,Fall,2012,July,00.00,0,Wednesday,Weekday,"Clear, Partly cloudy",31.16,36.364999999999995,66.0,11.0014,8,45,53,Low
13412,13413,2012-07-18,Fall,2012,July,01.00,0,Wednesday,Weekday,"Clear, Partly cloudy",31.16,36.364999999999995,66.0,7.0015,2,14,16,Low
13413,13414,2012-07-18,Fall,2012,July,02.00,0,Wednesday,Weekday,"Clear, Partly cloudy",30.34,34.849999999999994,66.0,8.9981,3,5,8,Low
13414,13415,2012-07-18,Fall,2012,July,03.00,0,Wednesday,Weekday,"Clear, Partly cloudy",30.34,34.849999999999994,66.0,8.9981,2,2,4,Low
13415,13416,2012-07-18,Fall,2012,July,04.00,0,Wednesday,Weekday,"Clear, Partly cloudy",29.52,34.089999999999996,70.0,8.9981,0,6,6,Low
13416,13417,2012-07-18,Fall,2012,July,05.00,0,Wednesday,Weekday,"Clear, Partly cloudy",29.52,34.089999999999996,70.0,11.0014,5,41,46,Low
13417,13418,2012-07-18,Fall,2012,July,06.00,0,Wednesday,Weekday,"Clear, Partly cloudy",29.52,34.089999999999996,70.0,11.0014,10,152,162,Medium
13418,13419,2012-07-18,Fall,2012,July,07.00,0,Wednesday,Weekday,"Clear, Partly cloudy",30.34,34.849999999999994,66.0,11.0014,23,472,495,High
13419,13420,2012-07-18,Fall,2012,July,08.00,0,Wednesday,Weekday,"Clear, Partly cloudy",31.98,37.12,62.0,7.0015,55,624,679,High
13420,13421,2012-07-18,Fall,2012,July,09.00,0,Wednesday,Weekday,"Clear, Partly cloudy",33.62,39.395,56.00000000000001,0.0,44,253,297,High
13421,13422,2012-07-18,Fall,2012,July,10.00,0,Wednesday,Weekday,"Clear, Partly cloudy",36.9,42.425000000000004,42.0,12.998000000000001,39,99,138,Medium
13422,13423,2012-07-18,Fall,2012,July,11.00,0,Wednesday,Weekday,"Clear, Partly cloudy",36.9,42.425000000000004,42.0,0.0,47,136,183,Medium
13423,13424,2012-07-18,Fall,2012,July,12.00,0,Wednesday,Weekday,"Clear, Partly cloudy",37.72,43.18,37.0,8.9981,36,166,202,Medium
13424,13425,2012-07-18,Fall,2012,July,13.00,0,Wednesday,Weekday,"Clear, Partly cloudy",38.54,42.425000000000004,33.0,0.0,49,154,203,Medium
13425,13426,2012-07-18,Fall,2012,July,14.00,0,Wednesday,Weekday,"Clear, Partly cloudy",38.54,43.94,38.0,22.0028,54,116,170,Medium
13426,13427,2012-07-18,Fall,2012,July,15.00,0,Wednesday,Weekday,"Light Snow, Light Rain",37.72,42.425000000000004,35.0,23.9994,42,152,194,Medium
13427,13428,2012-07-18,Fall,2012,July,16.00,0,Wednesday,Weekday,"Clear, Partly cloudy",30.34,34.849999999999994,66.0,16.997899999999998,34,190,224,Medium
13428,13429,2012-07-18,Fall,2012,July,17.00,0,Wednesday,Weekday,"Clear, Partly cloudy",30.34,34.849999999999994,70.0,16.997899999999998,35,335,370,High
13429,13430,2012-07-18,Fall,2012,July,18.00,0,Wednesday,Weekday,"Mist, Cloudy",31.16,35.605,62.0,8.9981,63,580,643,High
13430,13431,2012-07-18,Fall,2012,July,19.00,0,Wednesday,Weekday,"Mist, Cloudy",31.16,35.605,62.0,7.0015,78,438,516,High
13431,13432,2012-07-18,Fall,2012,July,20.00,0,Wednesday,Weekday,"Clear, Partly cloudy",30.34,34.089999999999996,62.0,6.0032,56,310,366,High
13432,13433,2012-07-18,Fall,2012,July,21.00,0,Wednesday,Weekday,"Clear, Partly cloudy",31.16,35.605,62.0,0.0,53,266,319,High
13433,13434,2012-07-18,Fall,2012,July,22.00,0,Wednesday,Weekday,"Clear, Partly cloudy",31.16,35.605,57.99999999999999,6.0032,42,246,288,High
13434,13435,2012-07-18,Fall,2012,July,23.00,0,Wednesday,Weekday,"Clear, Partly cloudy",31.16,35.605,57.99999999999999,6.0032,19,112,131,Medium
13435,13436,2012-07-19,Fall,2012,July,00.00,0,Thursday,Weekday,"Clear, Partly cloudy",30.34,34.849999999999994,66.0,6.0032,16,50,66,Low
13436,13437,2012-07-19,Fall,2012,July,01.00,0,Thursday,Weekday,"Clear, Partly cloudy",30.34,34.849999999999994,66.0,6.0032,6,19,25,Low
13437,13438,2012-07-19,Fall,2012,July,02.00,0,Thursday,Weekday,"Clear, Partly cloudy",29.52,34.089999999999996,70.0,12.998000000000001,0,7,7,Low
13438,13439,2012-07-19,Fall,2012,July,03.00,0,Thursday,Weekday,"Clear, Partly cloudy",29.52,34.089999999999996,70.0,7.0015,1,4,5,Low
13439,13440,2012-07-19,Fall,2012,July,04.00,0,Thursday,Weekday,"Clear, Partly cloudy",29.52,34.089999999999996,70.0,7.0015,0,8,8,Low
13440,13441,2012-07-19,Fall,2012,July,05.00,0,Thursday,Weekday,"Mist, Cloudy",29.52,34.089999999999996,70.0,7.0015,5,35,40,Low
13441,13442,2012-07-19,Fall,2012,July,06.00,0,Thursday,Weekday,"Clear, Partly cloudy",29.52,34.089999999999996,66.0,8.9981,8,144,152,Medium
13442,13443,2012-07-19,Fall,2012,July,07.00,0,Thursday,Weekday,"Clear, Partly cloudy",30.34,34.089999999999996,57.99999999999999,19.0012,23,450,473,High
13443,13444,2012-07-19,Fall,2012,July,08.00,0,Thursday,Weekday,"Clear, Partly cloudy",31.16,35.605,57.99999999999999,16.997899999999998,32,625,657,High
13444,13445,2012-07-19,Fall,2012,July,09.00,0,Thursday,Weekday,"Mist, Cloudy",31.16,35.605,57.99999999999999,19.0012,36,282,318,High
13445,13446,2012-07-19,Fall,2012,July,10.00,0,Thursday,Weekday,"Clear, Partly cloudy",31.16,35.605,57.99999999999999,12.998000000000001,41,157,198,Medium
13446,13447,2012-07-19,Fall,2012,July,11.00,0,Thursday,Weekday,"Clear, Partly cloudy",32.800000000000004,37.88,55.00000000000001,7.0015,54,162,216,Medium
13447,13448,2012-07-19,Fall,2012,July,12.00,0,Thursday,Weekday,"Clear, Partly cloudy",34.44,39.395,49.0,19.0012,59,215,274,High
13448,13449,2012-07-19,Fall,2012,July,13.00,0,Thursday,Weekday,"Clear, Partly cloudy",34.44,38.635000000000005,47.0,8.9981,74,180,254,High
13449,13450,2012-07-19,Fall,2012,July,14.00,0,Thursday,Weekday,"Clear, Partly cloudy",35.26,39.395,44.0,6.0032,46,151,197,Medium
13450,13451,2012-07-19,Fall,2012,July,15.00,0,Thursday,Weekday,"Clear, Partly cloudy",34.44,38.635000000000005,47.0,6.0032,66,226,292,High
13451,13452,2012-07-19,Fall,2012,July,16.00,0,Thursday,Weekday,"Clear, Partly cloudy",34.44,38.635000000000005,47.0,6.0032,70,288,358,High
13452,13453,2012-07-19,Fall,2012,July,17.00,0,Thursday,Weekday,"Clear, Partly cloudy",35.26,39.395,41.0,0.0,93,678,771,High
13453,13454,2012-07-19,Fall,2012,July,18.00,0,Thursday,Weekday,"Clear, Partly cloudy",35.26,39.395,41.0,12.998000000000001,93,684,777,High
13454,13455,2012-07-19,Fall,2012,July,19.00,0,Thursday,Weekday,"Clear, Partly cloudy",34.44,37.88,44.0,16.997899999999998,53,480,533,High
13455,13456,2012-07-19,Fall,2012,July,20.00,0,Thursday,Weekday,"Clear, Partly cloudy",33.62,38.635000000000005,49.0,11.0014,65,440,505,High
13456,13457,2012-07-19,Fall,2012,July,21.00,0,Thursday,Weekday,"Light Snow, Light Rain",27.060000000000002,29.544999999999998,89.0,16.997899999999998,38,294,332,High
13457,13458,2012-07-19,Fall,2012,July,22.00,0,Thursday,Weekday,"Light Snow, Light Rain",27.060000000000002,29.544999999999998,89.0,16.997899999999998,6,62,68,Low
13458,13459,2012-07-19,Fall,2012,July,23.00,0,Thursday,Weekday,"Light Snow, Light Rain",27.060000000000002,29.544999999999998,89.0,15.001299999999999,3,62,65,Low
13459,13460,2012-07-20,Fall,2012,July,00.00,0,Friday,Weekday,"Light Snow, Light Rain",27.060000000000002,29.544999999999998,89.0,6.0032,2,32,34,Low
13460,13461,2012-07-20,Fall,2012,July,01.00,0,Friday,Weekday,"Clear, Partly cloudy",27.060000000000002,29.544999999999998,89.0,8.9981,2,9,11,Low
13461,13462,2012-07-20,Fall,2012,July,02.00,0,Friday,Weekday,"Mist, Cloudy",27.060000000000002,29.544999999999998,89.0,6.0032,5,14,19,Low
13462,13463,2012-07-20,Fall,2012,July,03.00,0,Friday,Weekday,"Mist, Cloudy",27.060000000000002,29.544999999999998,89.0,7.0015,7,29,36,Low
13463,13464,2012-07-20,Fall,2012,July,04.00,0,Friday,Weekday,"Mist, Cloudy",27.060000000000002,29.544999999999998,89.0,11.0014,3,6,9,Low
13464,13465,2012-07-20,Fall,2012,July,05.00,0,Friday,Weekday,"Mist, Cloudy",27.060000000000002,29.544999999999998,89.0,8.9981,2,40,42,Low
13465,13466,2012-07-20,Fall,2012,July,06.00,0,Friday,Weekday,"Mist, Cloudy",27.060000000000002,29.544999999999998,89.0,11.0014,3,123,126,Medium
13466,13467,2012-07-20,Fall,2012,July,07.00,0,Friday,Weekday,"Mist, Cloudy",27.060000000000002,29.544999999999998,89.0,12.998000000000001,14,346,360,High
13467,13468,2012-07-20,Fall,2012,July,08.00,0,Friday,Weekday,"Mist, Cloudy",27.880000000000003,31.819999999999997,83.0,11.0014,39,652,691,High
13468,13469,2012-07-20,Fall,2012,July,09.00,0,Friday,Weekday,"Mist, Cloudy",28.7,33.335,79.0,8.9981,45,328,373,High
13469,13470,2012-07-20,Fall,2012,July,10.00,0,Friday,Weekday,"Mist, Cloudy",28.7,33.335,79.0,11.0014,51,182,233,High
13470,13471,2012-07-20,Fall,2012,July,11.00,0,Friday,Weekday,"Light Snow, Light Rain",29.52,34.849999999999994,74.0,12.998000000000001,51,161,212,Medium
13471,13472,2012-07-20,Fall,2012,July,12.00,0,Friday,Weekday,"Light Snow, Light Rain",27.880000000000003,31.819999999999997,83.0,11.0014,41,233,274,High
13472,13473,2012-07-20,Fall,2012,July,13.00,0,Friday,Weekday,"Light Snow, Light Rain",27.880000000000003,31.819999999999997,83.0,7.0015,20,136,156,Medium
13473,13474,2012-07-20,Fall,2012,July,14.00,0,Friday,Weekday,"Light Snow, Light Rain",28.7,33.335,84.0,11.0014,53,176,229,High
13474,13475,2012-07-20,Fall,2012,July,15.00,0,Friday,Weekday,"Mist, Cloudy",28.7,33.335,84.0,19.999499999999998,47,169,216,Medium
13475,13476,2012-07-20,Fall,2012,July,16.00,0,Friday,Weekday,"Mist, Cloudy",27.880000000000003,31.819999999999997,83.0,22.0028,70,366,436,High
13476,13477,2012-07-20,Fall,2012,July,17.00,0,Friday,Weekday,"Mist, Cloudy",27.060000000000002,29.544999999999998,89.0,27.999299999999998,95,620,715,High
13477,13478,2012-07-20,Fall,2012,July,18.00,0,Friday,Weekday,"Mist, Cloudy",27.060000000000002,30.305,78.0,22.0028,73,549,622,High
13478,13479,2012-07-20,Fall,2012,July,19.00,0,Friday,Weekday,"Mist, Cloudy",26.240000000000002,28.79,83.0,19.0012,44,358,402,High
13479,13480,2012-07-20,Fall,2012,July,20.00,0,Friday,Weekday,"Light Snow, Light Rain",26.240000000000002,28.79,83.0,26.0027,35,216,251,High
13480,13481,2012-07-20,Fall,2012,July,21.00,0,Friday,Weekday,"Light Snow, Light Rain",25.419999999999998,28.79,83.0,22.0028,14,108,122,Medium
13481,13482,2012-07-20,Fall,2012,July,22.00,0,Friday,Weekday,"Mist, Cloudy",25.419999999999998,28.79,83.0,12.998000000000001,13,122,135,Medium
13482,13483,2012-07-20,Fall,2012,July,23.00,0,Friday,Weekday,"Mist, Cloudy",25.419999999999998,28.79,83.0,19.0012,18,148,166,Medium
13483,13484,2012-07-21,Fall,2012,July,00.00,0,Saturday,Weekend,"Light Snow, Light Rain",25.419999999999998,28.79,83.0,19.0012,11,92,103,Medium
13484,13485,2012-07-21,Fall,2012,July,01.00,0,Saturday,Weekend,"Mist, Cloudy",25.419999999999998,28.79,83.0,16.997899999999998,10,62,72,Medium
13485,13486,2012-07-21,Fall,2012,July,02.00,0,Saturday,Weekend,"Light Snow, Light Rain",24.599999999999998,27.275,88.0,19.0012,5,55,60,Low
13486,13487,2012-07-21,Fall,2012,July,03.00,0,Saturday,Weekend,"Light Snow, Light Rain",24.599999999999998,27.275,88.0,16.997899999999998,7,18,25,Low
13487,13488,2012-07-21,Fall,2012,July,04.00,0,Saturday,Weekend,"Light Snow, Light Rain",23.779999999999998,27.275,88.0,19.0012,11,5,16,Low
13488,13489,2012-07-21,Fall,2012,July,05.00,0,Saturday,Weekend,"Light Snow, Light Rain",23.779999999999998,27.275,88.0,16.997899999999998,7,10,17,Low
13489,13490,2012-07-21,Fall,2012,July,06.00,0,Saturday,Weekend,"Light Snow, Light Rain",23.779999999999998,27.275,88.0,16.997899999999998,3,12,15,Low
13490,13491,2012-07-21,Fall,2012,July,07.00,0,Saturday,Weekend,"Mist, Cloudy",23.779999999999998,27.275,88.0,16.997899999999998,8,29,37,Low
13491,13492,2012-07-21,Fall,2012,July,08.00,0,Saturday,Weekend,"Mist, Cloudy",23.779999999999998,27.275,83.0,16.997899999999998,18,94,112,Medium
13492,13493,2012-07-21,Fall,2012,July,09.00,0,Saturday,Weekend,"Mist, Cloudy",23.779999999999998,27.275,83.0,12.998000000000001,32,175,207,Medium
13493,13494,2012-07-21,Fall,2012,July,10.00,0,Saturday,Weekend,"Light Snow, Light Rain",23.779999999999998,27.275,88.0,16.997899999999998,49,219,268,High
13494,13495,2012-07-21,Fall,2012,July,11.00,0,Saturday,Weekend,"Mist, Cloudy",24.599999999999998,28.03,83.0,16.997899999999998,80,225,305,High
13495,13496,2012-07-21,Fall,2012,July,12.00,0,Saturday,Weekend,"Light Snow, Light Rain",24.599999999999998,28.03,83.0,15.001299999999999,156,301,457,High
13496,13497,2012-07-21,Fall,2012,July,13.00,0,Saturday,Weekend,"Light Snow, Light Rain",24.599999999999998,28.03,83.0,11.0014,106,248,354,High
13497,13498,2012-07-21,Fall,2012,July,14.00,0,Saturday,Weekend,"Mist, Cloudy",24.599999999999998,27.275,88.0,16.997899999999998,121,222,343,High
13498,13499,2012-07-21,Fall,2012,July,15.00,0,Saturday,Weekend,"Light Snow, Light Rain",24.599999999999998,27.275,88.0,16.997899999999998,148,232,380,High
13499,13500,2012-07-21,Fall,2012,July,16.00,0,Saturday,Weekend,"Light Snow, Light Rain",24.599999999999998,27.275,88.0,12.998000000000001,130,196,326,High
13500,13501,2012-07-21,Fall,2012,July,17.00,0,Saturday,Weekend,"Light Snow, Light Rain",24.599999999999998,27.275,88.0,11.0014,92,149,241,High
13501,13502,2012-07-21,Fall,2012,July,18.00,0,Saturday,Weekend,"Mist, Cloudy",24.599999999999998,27.275,88.0,12.998000000000001,51,126,177,Medium
13502,13503,2012-07-21,Fall,2012,July,19.00,0,Saturday,Weekend,"Mist, Cloudy",24.599999999999998,27.275,88.0,11.0014,67,171,238,High
13503,13504,2012-07-21,Fall,2012,July,20.00,0,Saturday,Weekend,"Light Snow, Light Rain",24.599999999999998,27.275,88.0,11.0014,51,163,214,Medium
13504,13505,2012-07-21,Fall,2012,July,21.00,0,Saturday,Weekend,"Mist, Cloudy",24.599999999999998,27.275,88.0,11.0014,29,134,163,Medium
13505,13506,2012-07-21,Fall,2012,July,22.00,0,Saturday,Weekend,"Mist, Cloudy",24.599999999999998,27.275,88.0,7.0015,40,140,180,Medium
13506,13507,2012-07-21,Fall,2012,July,23.00,0,Saturday,Weekend,"Mist, Cloudy",24.599999999999998,27.275,88.0,0.0,32,117,149,Medium
13507,13508,2012-07-22,Fall,2012,July,00.00,0,Sunday,Weekend,"Mist, Cloudy",24.599999999999998,27.275,88.0,7.0015,17,96,113,Medium
13508,13509,2012-07-22,Fall,2012,July,01.00,0,Sunday,Weekend,"Mist, Cloudy",24.599999999999998,27.275,88.0,11.0014,31,99,130,Medium
13509,13510,2012-07-22,Fall,2012,July,02.00,0,Sunday,Weekend,"Mist, Cloudy",24.599999999999998,27.275,88.0,7.0015,32,90,122,Medium
13510,13511,2012-07-22,Fall,2012,July,03.00,0,Sunday,Weekend,"Mist, Cloudy",24.599999999999998,27.275,88.0,7.0015,13,30,43,Low
13511,13512,2012-07-22,Fall,2012,July,04.00,0,Sunday,Weekend,"Clear, Partly cloudy",24.599999999999998,27.275,88.0,0.0,6,10,16,Low
13512,13513,2012-07-22,Fall,2012,July,05.00,0,Sunday,Weekend,"Clear, Partly cloudy",24.599999999999998,27.275,88.0,0.0,0,6,6,Low
13513,13514,2012-07-22,Fall,2012,July,06.00,0,Sunday,Weekend,"Mist, Cloudy",25.419999999999998,28.79,83.0,6.0032,5,14,19,Low
13514,13515,2012-07-22,Fall,2012,July,07.00,0,Sunday,Weekend,"Mist, Cloudy",25.419999999999998,28.79,83.0,0.0,13,25,38,Low
13515,13516,2012-07-22,Fall,2012,July,08.00,0,Sunday,Weekend,"Mist, Cloudy",26.240000000000002,29.544999999999998,78.0,0.0,31,122,153,Medium
13516,13517,2012-07-22,Fall,2012,July,09.00,0,Sunday,Weekend,"Mist, Cloudy",27.060000000000002,31.06,69.0,0.0,79,179,258,High
13517,13518,2012-07-22,Fall,2012,July,10.00,0,Sunday,Weekend,"Mist, Cloudy",27.060000000000002,31.06,74.0,0.0,114,265,379,High
13518,13519,2012-07-22,Fall,2012,July,11.00,0,Sunday,Weekend,"Mist, Cloudy",27.060000000000002,31.06,74.0,0.0,191,314,505,High
13519,13520,2012-07-22,Fall,2012,July,12.00,0,Sunday,Weekend,"Mist, Cloudy",28.7,32.574999999999996,70.0,7.0015,178,326,504,High
13520,13521,2012-07-22,Fall,2012,July,13.00,0,Sunday,Weekend,"Mist, Cloudy",28.7,32.574999999999996,65.0,6.0032,238,388,626,High
13521,13522,2012-07-22,Fall,2012,July,14.00,0,Sunday,Weekend,"Clear, Partly cloudy",29.52,34.089999999999996,66.0,7.0015,256,360,616,High
13522,13523,2012-07-22,Fall,2012,July,15.00,0,Sunday,Weekend,"Clear, Partly cloudy",29.52,34.089999999999996,66.0,7.0015,254,370,624,High
13523,13524,2012-07-22,Fall,2012,July,16.00,0,Sunday,Weekend,"Clear, Partly cloudy",30.34,34.849999999999994,66.0,7.0015,245,383,628,High
13524,13525,2012-07-22,Fall,2012,July,17.00,0,Sunday,Weekend,"Clear, Partly cloudy",30.34,34.849999999999994,66.0,15.001299999999999,188,368,556,High
13525,13526,2012-07-22,Fall,2012,July,18.00,0,Sunday,Weekend,"Clear, Partly cloudy",30.34,34.849999999999994,66.0,11.0014,173,342,515,High
13526,13527,2012-07-22,Fall,2012,July,19.00,0,Sunday,Weekend,"Clear, Partly cloudy",29.52,34.089999999999996,70.0,11.0014,180,342,522,High
13527,13528,2012-07-22,Fall,2012,July,20.00,0,Sunday,Weekend,"Clear, Partly cloudy",28.7,33.335,74.0,11.0014,124,254,378,High
13528,13529,2012-07-22,Fall,2012,July,21.00,0,Sunday,Weekend,"Clear, Partly cloudy",28.7,33.335,79.0,7.0015,88,257,345,High
13529,13530,2012-07-22,Fall,2012,July,22.00,0,Sunday,Weekend,"Clear, Partly cloudy",28.7,33.335,74.0,12.998000000000001,55,136,191,Medium
13530,13531,2012-07-22,Fall,2012,July,23.00,0,Sunday,Weekend,"Clear, Partly cloudy",27.880000000000003,31.819999999999997,79.0,11.0014,33,90,123,Medium
13531,13532,2012-07-23,Fall,2012,July,00.00,0,Monday,Weekday,"Clear, Partly cloudy",27.060000000000002,29.544999999999998,89.0,6.0032,11,36,47,Low
13532,13533,2012-07-23,Fall,2012,July,01.00,0,Monday,Weekday,"Clear, Partly cloudy",27.060000000000002,29.544999999999998,89.0,12.998000000000001,7,20,27,Low
13533,13534,2012-07-23,Fall,2012,July,02.00,0,Monday,Weekday,"Mist, Cloudy",27.060000000000002,29.544999999999998,94.0,6.0032,3,14,17,Low
13534,13535,2012-07-23,Fall,2012,July,03.00,0,Monday,Weekday,"Mist, Cloudy",27.060000000000002,29.544999999999998,94.0,6.0032,0,2,2,Low
13535,13536,2012-07-23,Fall,2012,July,04.00,0,Monday,Weekday,"Mist, Cloudy",27.060000000000002,29.544999999999998,94.0,8.9981,0,8,8,Low
13536,13537,2012-07-23,Fall,2012,July,05.00,0,Monday,Weekday,"Mist, Cloudy",27.060000000000002,29.544999999999998,94.0,8.9981,3,48,51,Low
13537,13538,2012-07-23,Fall,2012,July,06.00,0,Monday,Weekday,"Mist, Cloudy",27.880000000000003,31.819999999999997,89.0,6.0032,9,148,157,Medium
13538,13539,2012-07-23,Fall,2012,July,07.00,0,Monday,Weekday,"Clear, Partly cloudy",28.7,33.335,84.0,8.9981,17,404,421,High
13539,13540,2012-07-23,Fall,2012,July,08.00,0,Monday,Weekday,"Clear, Partly cloudy",29.52,34.849999999999994,79.0,7.0015,47,691,738,High
13540,13541,2012-07-23,Fall,2012,July,09.00,0,Monday,Weekday,"Mist, Cloudy",30.34,35.605,74.0,8.9981,57,288,345,High
13541,13542,2012-07-23,Fall,2012,July,10.00,0,Monday,Weekday,"Mist, Cloudy",31.98,37.12,62.0,0.0,63,137,200,Medium
13542,13543,2012-07-23,Fall,2012,July,11.00,0,Monday,Weekday,"Mist, Cloudy",32.800000000000004,37.12,52.0,11.0014,69,129,198,Medium
